期货名称,期货代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
螺纹钢2601,rb2601,2025-09-22 09:15,11622973,11622810,11623055,11622605,129758,4131380650,0.0,0.0,-163.0,0.0
螺纹钢2601,rb2601,2025-09-22 09:30,11622851,11623260,11623301,11622687,100803,3216595490,0.01,0.0,450.0,0.0
螺纹钢2601,rb2601,2025-09-22 09:45,11623219,11623383,11623547,11623178,132486,4237245200,0.0,0.0,123.0,0.0
螺纹钢2601,rb2601,2025-09-22 10:00,11623383,11623137,11623383,11623014,73079,2333894570,0.0,0.0,-246.0,0.0
螺纹钢2601,rb2601,2025-09-22 10:15,11623137,11623096,11623383,11623055,55803,1782378150,0.0,0.0,-41.0,0.0
螺纹钢2601,rb2601,2025-09-22 10:45,11623055,11622892,11623301,11622851,61145,1950506680,0.0,0.0,-204.0,0.0
螺纹钢2601,rb2601,2025-09-22 11:00,11622932,11622892,11622932,11622687,73644,2344570300,0.0,0.0,0.0,0.0
螺纹钢2601,rb2601,2025-09-22 11:15,11622892,11622851,11622892,11622728,35529,1131170100,0.0,0.0,-41.0,0.0
螺纹钢2601,rb2601,2025-09-22 11:30,11622810,11622728,11622892,11622482,97060,3086728430,0.0,0.0,-123.0,0.0
螺纹钢2601,rb2601,2025-09-22 13:45,11622769,11622851,11622973,11622728,57388,1828004120,0.0,0.0,123.0,0.0
螺纹钢2601,rb2601,2025-09-22 14:00,11622892,11622810,11622973,11622687,36202,1153050160,0.0,0.0,-41.0,0.0
螺纹钢2601,rb2601,2025-09-22 14:15,11622769,11622646,11622810,11622441,79566,2528796620,0.0,0.0,-164.0,0.0
螺纹钢2601,rb2601,2025-09-22 14:30,11622646,11623055,11623096,11622605,59033,1880446680,0.0,0.0,409.0,0.0
螺纹钢2601,rb2601,2025-09-22 14:45,11623055,11623014,11623137,11622769,54070,1723772450,0.0,0.0,-41.0,0.0
螺纹钢2601,rb2601,2025-09-22 15:00,11623014,11622851,11623055,11622810,51964,1656125580,0.0,0.0,-163.0,0.0
螺纹钢2601,rb2601,2025-09-22 21:15,11622728,11622154,11622728,11622072,181230,5749561880,0.01,-0.01,-697.0,0.0
螺纹钢2601,rb2601,2025-09-22 21:30,11622195,11622154,11622359,11622113,50541,1602239880,0.0,0.0,0.0,0.0
螺纹钢2601,rb2601,2025-09-22 21:45,11622195,11622318,11622359,11622154,35299,1119374610,0.0,0.0,164.0,0.0
螺纹钢2601,rb2601,2025-09-22 22:00,11622277,11622400,11622400,11622277,21853,693453800,0.0,0.0,82.0,0.0
螺纹钢2601,rb2601,2025-09-22 22:15,11622359,11622277,11622441,11622277,21233,673830970,0.0,0.0,-123.0,0.0
螺纹钢2601,rb2601,2025-09-22 22:30,11622277,11622031,11622359,11622031,49681,1573976120,0.0,0.0,-246.0,0.0
螺纹钢2601,rb2601,2025-09-22 22:45,11622072,11622154,11622195,11621990,38443,1217417430,0.0,0.0,123.0,0.0
螺纹钢2601,rb2601,2025-09-22 23:00,11622154,11622236,11622318,11622154,31981,1013817790,0.0,0.0,82.0,0.0
螺纹钢2601,rb2601,2025-09-23 09:15,11622236,11622359,11622441,11622154,44935,1425040800,0.0,0.0,123.0,0.0
螺纹钢2601,rb2601,2025-09-23 09:30,11622359,11622646,11622687,11622277,49456,1570804230,0.0,0.0,287.0,0.0
螺纹钢2601,rb2601,2025-09-23 09:45,11622646,11622400,11622646,11622359,36694,1165352080,0.0,0.0,-246.0,0.0
螺纹钢2601,rb2601,2025-09-23 10:00,11622441,11622359,11622605,11622359,26994,857259660,0.0,0.0,-41.0,0.0
螺纹钢2601,rb2601,2025-09-23 10:15,11622359,11621990,11622400,11621704,145461,4601916230,0.01,0.0,-369.0,0.0
螺纹钢2601,rb2601,2025-09-23 10:45,11621868,11621745,11621908,11621499,116272,3670358280,0.0,0.0,-245.0,0.0
螺纹钢2601,rb2601,2025-09-23 11:00,11621704,11621745,11621908,11621704,35851,1132611420,0.0,0.0,0.0,0.0
螺纹钢2601,rb2601,2025-09-23 11:15,11621745,11621540,11621827,11621540,41994,1325303540,0.0,0.0,-205.0,0.0
螺纹钢2601,rb2601,2025-09-23 11:30,11621540,11621540,11621622,11621417,56150,1770023140,0.0,0.0,0.0,0.0
螺纹钢2601,rb2601,2025-09-23 13:45,11621540,11621376,11621704,11621335,58916,1857313920,0.0,0.0,-164.0,0.0
螺纹钢2601,rb2601,2025-09-23 14:00,11621417,11621499,11621540,11621335,48597,1530937060,0.0,0.0,123.0,0.0
螺纹钢2601,rb2601,2025-09-23 14:15,11621499,11621335,11621540,11621253,43752,1377399950,0.0,0.0,-164.0,0.0
螺纹钢2601,rb2601,2025-09-23 14:30,11621335,11621499,11621540,11621253,53011,1670001480,0.0,0.0,164.0,0.0
螺纹钢2601,rb2601,2025-09-23 14:45,11621499,11621581,11621622,11621376,39320,1239455620,0.0,0.0,82.0,0.0
螺纹钢2601,rb2601,2025-09-23 15:00,11621540,11621622,11621704,11621499,62712,1978490170,0.0,0.0,41.0,0.0
螺纹钢2601,rb2601,2025-09-23 21:15,3156,3151,3159,3145,104679,3298702460,0.44,-0.13,-4.0,0.0
螺纹钢2601,rb2601,2025-09-23 21:30,3151,3144,3151,3142,73601,2315175650,0.29,-0.22,-7.0,0.0
螺纹钢2601,rb2601,2025-09-23 21:45,3144,3146,3147,3143,28205,887047450,0.13,0.06,2.0,0.0
螺纹钢2601,rb2601,2025-09-23 22:00,3147,3148,3150,3144,26746,841710540,0.19,0.06,2.0,0.0
螺纹钢2601,rb2601,2025-09-23 22:15,3149,3150,3151,3148,21541,678522220,0.1,0.06,2.0,0.0
螺纹钢2601,rb2601,2025-09-23 22:30,3149,3152,3152,3149,18792,592073210,0.1,0.06,2.0,0.0
螺纹钢2601,rb2601,2025-09-23 22:45,3152,3146,3152,3144,28682,902578770,0.25,-0.19,-6.0,0.0
螺纹钢2601,rb2601,2025-09-23 23:00,3146,3145,3147,3144,24552,772222890,0.1,-0.03,-1.0,0.0
