期货名称,期货代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
沪金2512,au2512,2025-09-05 21:15,11459549.59,11459585.64,11459700.33,11459182.59,13868,11412814180.0,63.32,1401512.75,11458768.0,0.0
沪金2512,au2512,2025-09-05 21:30,11459565.98,11459408.69,11459654.45,11459366.09,5830,4799585340.0,0.0,0.0,-176.95,0.0
沪金2512,au2512,2025-09-05 21:45,11459402.14,11459559.42,11459585.64,11459284.17,4705,3871379080.0,0.0,0.0,150.73,0.0
沪金2512,au2512,2025-09-05 22:00,11459559.42,11459949.36,11459972.3,11459556.15,8067,6656414960.0,0.0,0.0,389.94,0.0
沪金2512,au2512,2025-09-05 22:15,11459949.36,11459883.83,11460044.39,11459837.95,4005,3308184860.0,0.0,0.0,-65.53,0.0
沪金2512,au2512,2025-09-05 22:30,11459883.83,11459290.73,11459975.58,11459228.47,8236,6786176580.0,0.01,-0.01,-593.1,0.0
沪金2512,au2512,2025-09-05 22:45,11459290.73,11459264.51,11459493.89,11459005.64,8624,7086389120.0,0.0,0.0,-26.22,0.0
沪金2512,au2512,2025-09-05 23:00,11459257.96,11459575.81,11459579.08,11459228.47,4023,3308755300.0,0.0,0.0,311.3,0.0
沪金2512,au2512,2025-09-05 23:15,11459572.53,11459369.37,11459661.0,11459333.32,3399,2798533400.0,0.0,0.0,-206.44,0.0
沪金2512,au2512,2025-09-05 23:30,11459366.09,11459513.55,11459539.76,11459244.85,2023,1664531680.0,0.0,0.0,144.18,0.0
沪金2512,au2512,2025-09-05 23:45,11459516.83,11459621.68,11459634.79,11459500.44,1367,1125944160.0,0.0,0.0,108.13,0.0
沪金2512,au2512,2025-09-06 00:00,11459621.68,11459592.19,11459693.77,11459592.19,1831,1508865320.0,0.0,0.0,-29.49,0.0
沪金2512,au2512,2025-09-06 00:15,11459595.47,11459723.26,11459769.14,11459559.42,1550,1277714680.0,0.0,0.0,131.07,0.0
沪金2512,au2512,2025-09-06 00:30,11459726.54,11459808.46,11459841.23,11459710.16,1374,1133446680.0,0.0,0.0,85.2,0.0
沪金2512,au2512,2025-09-06 00:45,11459818.29,11459713.43,11459837.95,11459608.58,1554,1281495700.0,0.0,0.0,-95.03,0.0
沪金2512,au2512,2025-09-06 01:00,11459700.33,11459752.76,11459801.91,11459690.5,1000,824767000.0,0.0,0.0,39.33,0.0
沪金2512,au2512,2025-09-06 01:15,11459762.59,11459687.22,11459778.97,11459575.81,1443,1189530840.0,0.0,0.0,-65.54,0.0
沪金2512,au2512,2025-09-06 01:30,11459680.67,11459815.01,11459834.68,11459677.39,800,659882640.0,0.0,0.0,127.79,0.0
沪金2512,au2512,2025-09-06 01:45,11459818.29,11459769.14,11459870.72,11459736.37,851,702154880.0,0.0,0.0,-45.87,0.0
沪金2512,au2512,2025-09-06 02:00,11459769.14,11459834.68,11459834.68,11459762.59,396,326722880.0,0.0,0.0,65.54,0.0
沪金2512,au2512,2025-09-06 02:15,11459834.68,11459729.82,11459854.34,11459729.82,439,362224900.0,0.0,0.0,-104.86,0.0
沪金2512,au2512,2025-09-06 02:30,11459733.09,11459765.86,11459785.52,11459693.77,554,456930140.0,0.0,0.0,36.04,0.0
沪金2512,au2512,2025-09-08 09:15,11459572.53,11459218.64,11459657.73,11458972.88,9773,8035068040.0,0.01,0.0,-547.22,0.0
沪金2512,au2512,2025-09-08 09:30,11459218.64,11459139.99,11459356.26,11459061.35,4043,3320970420.0,0.0,0.0,-78.65,0.0
沪金2512,au2512,2025-09-08 09:45,11459139.99,11459254.68,11459343.16,11459136.72,2511,2063430160.0,0.0,0.0,114.69,0.0
沪金2512,au2512,2025-09-08 10:00,11459254.68,11459402.14,11459434.91,11459162.93,2927,2406272560.0,0.0,0.0,147.46,0.0
沪金2512,au2512,2025-09-08 10:15,11459408.69,11459385.75,11459582.36,11459323.49,4276,3519554300.0,0.0,0.0,-16.39,0.0
沪金2512,au2512,2025-09-08 10:45,11459444.74,11459457.84,11459579.08,11459428.35,3851,3170496000.0,0.0,0.0,72.09,0.0
沪金2512,au2512,2025-09-08 11:00,11459457.84,11459575.81,11459651.17,11459418.52,3500,2882686560.0,0.0,0.0,117.97,0.0
沪金2512,au2512,2025-09-08 11:15,11459582.36,11459434.91,11459615.13,11459431.63,1638,1348702820.0,0.0,0.0,-140.9,0.0
沪金2512,au2512,2025-09-08 11:30,11459438.18,11459392.31,11459510.27,11459369.37,1588,1306749060.0,0.0,0.0,-42.6,0.0
沪金2512,au2512,2025-09-08 13:45,11459300.56,11459405.41,11459431.63,11459254.68,3176,2611708200.0,0.0,0.0,13.1,0.0
沪金2512,au2512,2025-09-08 14:00,11459405.41,11459608.58,11459641.34,11459405.41,4168,3431891120.0,0.0,0.0,203.17,0.0
沪金2512,au2512,2025-09-08 14:15,11459605.3,11459667.56,11459693.77,11459539.76,4182,3445462020.0,0.0,0.0,58.98,0.0
沪金2512,au2512,2025-09-08 14:30,11459667.56,11459719.99,11459729.82,11459592.19,2528,2083562380.0,0.0,0.0,52.43,0.0
沪金2512,au2512,2025-09-08 14:45,11459719.99,11459805.18,11459805.18,11459657.73,2765,2280149260.0,0.0,0.0,85.19,0.0
沪金2512,au2512,2025-09-08 15:00,11459808.46,11459818.29,11459834.68,11459677.39,3359,2770718300.0,0.0,0.0,13.11,0.0
沪金2512,au2512,2025-09-08 21:15,11460608.0,11460906.19,11460958.62,11460555.57,10714,8905008900.0,0.0,0.01,1087.9,0.0
沪金2512,au2512,2025-09-08 21:30,11460906.19,11460712.86,11460916.02,11460670.26,5855,4865314400.0,0.0,0.0,-193.33,0.0
沪金2512,au2512,2025-09-08 21:45,11460699.75,11460889.8,11460899.64,11460591.62,5287,4391883020.0,0.0,0.0,176.94,0.0
沪金2512,au2512,2025-09-08 22:00,11460889.8,11460945.51,11461063.48,11460834.1,6948,5781588120.0,0.0,0.0,55.71,0.0
沪金2512,au2512,2025-09-08 22:15,11460952.06,11461017.6,11461096.24,11460893.08,4049,3370887580.0,0.0,0.0,72.09,0.0
沪金2512,au2512,2025-09-08 22:30,11461020.88,11460876.7,11461066.75,11460801.33,4221,3511209280.0,0.0,0.0,-140.9,0.0
沪金2512,au2512,2025-09-08 22:45,11460876.7,11461063.48,11461092.97,11460820.99,2882,2398613500.0,0.0,0.0,186.78,0.0
沪金2512,au2512,2025-09-08 23:00,11461070.03,11461161.78,11461174.89,11461040.54,3444,2868995720.0,0.0,0.0,98.3,0.0
沪金2512,au2512,2025-09-08 23:15,11461165.06,11461325.62,11461361.66,11461151.95,4594,3831104220.0,0.0,0.0,163.84,0.0
沪金2512,au2512,2025-09-08 23:30,11461322.34,11461073.31,11461332.17,11461073.31,3978,3316054540.0,0.0,0.0,-252.31,0.0
沪金2512,au2512,2025-09-08 23:45,11461073.31,11461089.69,11461148.67,11460981.56,2807,2337487920.0,0.0,0.0,16.38,0.0
沪金2512,au2512,2025-09-09 00:00,11461092.97,11461165.06,11461210.93,11461089.69,1502,1251732620.0,0.0,0.0,75.37,0.0
沪金2512,au2512,2025-09-09 00:15,11461168.33,11461201.1,11461217.48,11461079.86,1010,841625640.0,0.0,0.0,36.04,0.0
沪金2512,au2512,2025-09-09 00:30,11461201.1,11461204.38,11461214.21,11461135.56,978,815163900.0,0.0,0.0,3.28,0.0
沪金2512,au2512,2025-09-09 00:45,11461197.82,11461138.84,11461210.93,11461053.64,982,818187020.0,0.0,0.0,-65.54,0.0
沪金2512,au2512,2025-09-09 01:00,11461145.4,11461165.06,11461178.16,11461119.18,650,541652940.0,0.0,0.0,26.22,0.0
沪金2512,au2512,2025-09-09 01:15,11461165.06,11461053.64,11461191.27,11461004.49,864,719572320.0,0.0,0.0,-111.42,0.0
沪金2512,au2512,2025-09-09 01:30,11461056.92,11461099.52,11461115.9,11461050.37,491,408967740.0,0.0,0.0,45.88,0.0
沪金2512,au2512,2025-09-09 01:45,11461099.52,11461066.75,11461122.46,11461056.92,486,404827880.0,0.0,0.0,-32.77,0.0
沪金2512,au2512,2025-09-09 02:00,11461056.92,11460932.4,11461089.69,11460929.13,976,812441140.0,0.0,0.0,-134.35,0.0
沪金2512,au2512,2025-09-09 02:15,11460938.96,11460991.39,11461020.88,11460909.47,473,393630260.0,0.0,0.0,58.99,0.0
沪金2512,au2512,2025-09-09 02:30,11460988.11,11460919.3,11460991.39,11460889.8,599,498366180.0,0.0,0.0,-72.09,0.0
沪金2512,au2512,2025-09-09 09:15,11461165.06,11461161.78,11461279.74,11461033.98,4978,4148208220.0,0.0,0.0,242.48,0.0
沪金2512,au2512,2025-09-09 09:30,11461161.78,11461361.66,11461410.82,11461125.73,5108,4261192660.0,0.0,0.0,199.88,0.0
沪金2512,au2512,2025-09-09 09:45,11461358.39,11461381.32,11461476.35,11461322.34,5095,4253686020.0,0.0,0.0,19.66,0.0
沪金2512,au2512,2025-09-09 10:00,11461378.05,11461505.84,11461522.23,11461371.49,4080,3407622620.0,0.0,0.0,124.52,0.0
沪金2512,au2512,2025-09-09 10:15,11461502.57,11461692.62,11461810.59,11461446.86,6499,5435120860.0,0.0,0.0,186.78,0.0
沪金2512,au2512,2025-09-09 10:45,11461754.88,11461797.48,11461892.51,11461728.67,4945,4140436580.0,0.0,0.0,104.86,0.0
沪金2512,au2512,2025-09-09 11:00,11461797.48,11461617.25,11461807.31,11461518.95,4494,3758025880.0,0.0,0.0,-180.23,0.0
沪金2512,au2512,2025-09-09 11:15,11461620.53,11461591.04,11461787.65,11461440.31,5090,4256109000.0,0.0,0.0,-26.21,0.0
沪金2512,au2512,2025-09-09 11:30,11461594.32,11461689.34,11461718.84,11461482.91,3314,2770597960.0,0.0,0.0,98.3,0.0
沪金2512,au2512,2025-09-09 13:45,11461820.42,11462003.92,11462138.27,11461820.42,6622,5552637480.0,0.0,0.0,314.58,0.0
沪金2512,au2512,2025-09-09 14:00,11462003.92,11462000.64,11462131.71,11461958.04,6175,5179324420.0,0.0,0.0,-3.28,0.0
沪金2512,au2512,2025-09-09 14:15,11462000.64,11461502.57,11462046.52,11461194.55,15596,13025725560.0,0.01,0.0,-498.07,0.0
沪金2512,au2512,2025-09-09 14:30,11461502.57,11461387.88,11461610.7,11461263.36,7228,6034684520.0,0.0,0.0,-114.69,0.0
沪金2512,au2512,2025-09-09 14:45,11461384.6,11461859.74,11461885.95,11461355.11,6393,5346505000.0,0.0,0.0,471.86,0.0
沪金2512,au2512,2025-09-09 15:00,11461872.84,11461771.26,11461889.23,11461633.64,4586,3838138380.0,0.0,0.0,-88.48,0.0
沪金2512,au2512,2025-09-09 21:15,11461771.26,11461928.55,11461958.04,11461584.49,7836,6560073220.0,0.0,0.0,157.29,0.0
沪金2512,au2512,2025-09-09 21:30,11461918.72,11462220.19,11462292.28,11461899.06,6887,5779610840.0,0.0,0.0,291.64,0.0
沪金2512,au2512,2025-09-09 21:45,11462223.46,11462295.55,11462459.39,11462131.71,8883,7464702400.0,0.0,0.0,75.36,0.0
沪金2512,au2512,2025-09-09 22:00,11462308.66,11462406.96,11462462.67,11462236.57,4378,3680954960.0,0.0,0.0,111.41,0.0
沪金2512,au2512,2025-09-09 22:15,11462410.24,11461869.57,11462793.63,11461387.88,28143,23597450140.0,0.01,0.0,-537.39,0.0
沪金2512,au2512,2025-09-09 22:30,11461869.57,11461931.83,11462082.56,11461627.08,9023,7557802400.0,0.0,0.0,62.26,0.0
沪金2512,au2512,2025-09-09 22:45,11461938.38,11461545.16,11461967.87,11461194.55,15030,12554762280.0,0.01,0.0,-386.67,0.0
沪金2512,au2512,2025-09-09 23:00,11461555.0,11461522.23,11461656.58,11461404.26,5227,4368362460.0,0.0,0.0,-22.93,0.0
沪金2512,au2512,2025-09-09 23:15,11461528.78,11461165.06,11461577.93,11461148.67,6750,5635774640.0,0.0,0.0,-357.17,0.0
沪金2512,au2512,2025-09-09 23:30,11461161.78,11461283.02,11461358.39,11460811.16,9712,8088228680.0,0.0,0.0,117.96,0.0
沪金2512,au2512,2025-09-09 23:45,11461279.74,11461430.48,11461463.24,11461122.46,3918,3267988580.0,0.0,0.0,147.46,0.0
沪金2512,au2512,2025-09-10 00:00,11461430.48,11461535.33,11461545.16,11461391.16,2750,2296740000.0,0.0,0.0,104.85,0.0
沪金2512,au2512,2025-09-10 00:15,11461541.89,11461584.49,11461610.7,11461450.14,2425,2026611060.0,0.0,0.0,49.16,0.0
沪金2512,au2512,2025-09-10 00:30,11461584.49,11461496.01,11461591.04,11461469.8,1644,1373714520.0,0.0,0.0,-88.48,0.0
沪金2512,au2512,2025-09-10 00:45,11461509.12,11461499.29,11461591.04,11461476.35,1065,890012500.0,0.0,0.0,3.28,0.0
沪金2512,au2512,2025-09-10 01:00,11461499.29,11461505.84,11461591.04,11461466.52,736,615059520.0,0.0,0.0,6.55,0.0
沪金2512,au2512,2025-09-10 01:15,11461505.84,11461496.01,11461558.27,11461456.69,521,435297520.0,0.0,0.0,-9.83,0.0
沪金2512,au2512,2025-09-10 01:30,11461496.01,11461466.52,11461555.0,11461463.24,592,494628640.0,0.0,0.0,-29.49,0.0
沪金2512,au2512,2025-09-10 01:45,11461466.52,11461374.77,11461522.23,11461322.34,571,476781040.0,0.0,0.0,-91.75,0.0
沪金2512,au2512,2025-09-10 02:00,11461378.05,11461404.26,11461450.14,11461351.83,352,293877340.0,0.0,0.0,29.49,0.0
沪金2512,au2512,2025-09-10 02:15,11461407.54,11461482.91,11461502.57,11461394.43,427,356618600.0,0.0,0.0,78.65,0.0
沪金2512,au2512,2025-09-10 02:30,11461489.46,11461469.8,11461502.57,11461427.2,764,638160400.0,0.0,0.0,-13.11,0.0
沪金2512,au2512,2025-09-10 09:15,11460870.14,11460978.28,11461115.9,11460719.41,10924,9086749860.0,0.0,0.0,-491.52,0.0
沪金2512,au2512,2025-09-10 09:30,11460978.28,11460627.66,11460997.94,11460611.28,5575,4635302500.0,0.0,0.0,-350.62,0.0
沪金2512,au2512,2025-09-10 09:45,11460634.21,11460942.23,11460984.83,11460630.94,4529,3765940360.0,0.0,0.0,314.57,0.0
沪金2512,au2512,2025-09-10 10:00,11460929.13,11461047.09,11461132.29,11460840.65,4291,3572197820.0,0.0,0.0,104.86,0.0
沪金2512,au2512,2025-09-10 10:15,11461053.64,11461210.93,11461276.47,11461037.26,3290,2741861180.0,0.0,0.0,163.84,0.0
沪金2512,au2512,2025-09-10 10:45,11461210.93,11461237.15,11461269.91,11461112.63,3005,2504924700.0,0.0,0.0,26.22,0.0
沪金2512,au2512,2025-09-10 11:00,11461237.15,11461279.74,11461378.05,11461220.76,2325,1939540400.0,0.0,0.0,42.59,0.0
沪金2512,au2512,2025-09-10 11:15,11461283.02,11461227.32,11461312.51,11461181.44,1589,1325108880.0,0.0,0.0,-52.42,0.0
沪金2512,au2512,2025-09-10 11:30,11461220.76,11461201.1,11461286.3,11461142.12,2169,1808288780.0,0.0,0.0,-26.22,0.0
沪金2512,au2512,2025-09-10 13:45,11461459.97,11461476.35,11461594.32,11461404.26,4347,3631210780.0,0.0,0.0,275.25,0.0
沪金2512,au2512,2025-09-10 14:00,11461473.08,11461538.61,11461568.1,11461433.75,2405,2009353240.0,0.0,0.0,62.26,0.0
沪金2512,au2512,2025-09-10 14:15,11461528.78,11461584.49,11461623.81,11461414.09,2696,2252679780.0,0.0,0.0,45.88,0.0
沪金2512,au2512,2025-09-10 14:30,11461591.04,11461528.78,11461636.92,11461492.74,2919,2440170180.0,0.0,0.0,-55.71,0.0
沪金2512,au2512,2025-09-10 14:45,11461528.78,11461518.95,11461564.83,11461410.82,2581,2156203880.0,0.0,0.0,-9.83,0.0
沪金2512,au2512,2025-09-10 15:00,11461509.12,11461600.87,11461620.53,11461466.52,3502,2926906660.0,0.0,0.0,81.92,0.0
沪金2512,au2512,2025-09-10 21:15,11461564.83,11461774.54,11461813.86,11461564.83,7103,5943473800.0,0.0,0.0,173.67,0.0
沪金2512,au2512,2025-09-10 21:30,11461754.88,11461820.42,11461899.06,11461745.05,4703,3938694760.0,0.0,0.0,45.88,0.0
沪金2512,au2512,2025-09-10 21:45,11461823.69,11461977.7,11462039.96,11461823.69,4749,3980433560.0,0.0,0.0,157.28,0.0
沪金2512,au2512,2025-09-10 22:00,11461974.43,11461941.66,11461974.43,11461836.8,3161,2648892800.0,0.0,0.0,-36.04,0.0
沪金2512,au2512,2025-09-10 22:15,11461944.93,11462030.13,11462036.68,11461869.57,2913,2442022160.0,0.0,0.0,88.47,0.0
沪金2512,au2512,2025-09-10 22:30,11462036.68,11461977.7,11462138.27,11461912.17,3092,2593144980.0,0.0,0.0,-52.43,0.0
沪金2512,au2512,2025-09-10 22:45,11461974.43,11461777.82,11462010.47,11461754.88,3358,2813323560.0,0.0,0.0,-199.88,0.0
沪金2512,au2512,2025-09-10 23:00,11461777.82,11461777.82,11461804.03,11461656.58,3957,3311331500.0,0.0,0.0,0.0,0.0
沪金2512,au2512,2025-09-10 23:15,11461771.26,11461761.43,11461790.92,11461636.92,2046,1712114740.0,0.0,0.0,-16.39,0.0
沪金2512,au2512,2025-09-10 23:30,11461774.54,11461672.96,11461797.48,11461502.57,3820,3194913060.0,0.0,0.0,-88.47,0.0
沪金2512,au2512,2025-09-10 23:45,11461676.24,11461745.05,11461774.54,11461672.96,1263,1056901100.0,0.0,0.0,72.09,0.0
沪金2512,au2512,2025-09-11 00:00,11461754.88,11461686.07,11461797.48,11461659.85,833,697172520.0,0.0,0.0,-58.98,0.0
沪金2512,au2512,2025-09-11 00:15,11461686.07,11461689.34,11461741.77,11461591.04,1246,1042172480.0,0.0,0.0,3.27,0.0
沪金2512,au2512,2025-09-11 00:30,11461686.07,11461600.87,11461699.17,11461587.76,587,490934880.0,0.0,0.0,-88.47,0.0
沪金2512,au2512,2025-09-11 00:45,11461600.87,11461617.25,11461636.92,11461555.0,549,458995840.0,0.0,0.0,16.38,0.0
沪金2512,au2512,2025-09-11 01:00,11461613.98,11461663.13,11461702.45,11461587.76,531,444119600.0,0.0,0.0,45.88,0.0
沪金2512,au2512,2025-09-11 01:15,11461669.68,11461718.84,11461728.67,11461653.3,357,298661900.0,0.0,0.0,55.71,0.0
沪金2512,au2512,2025-09-11 01:30,11461725.39,11461669.68,11461725.39,11461653.3,299,250116060.0,0.0,0.0,-49.16,0.0
沪金2512,au2512,2025-09-11 01:45,11461663.13,11461767.99,11461826.97,11461650.02,890,744985920.0,0.0,0.0,98.31,0.0
沪金2512,au2512,2025-09-11 02:00,11461767.99,11461820.42,11461833.52,11461761.43,284,237759620.0,0.0,0.0,52.43,0.0
沪金2512,au2512,2025-09-11 02:15,11461820.42,11461840.08,11461863.01,11461787.65,360,301492180.0,0.0,0.0,19.66,0.0
沪金2512,au2512,2025-09-11 02:30,11461840.08,11461849.91,11461908.89,11461826.97,512,428932560.0,0.0,0.0,9.83,0.0
沪金2512,au2512,2025-09-11 09:15,11461702.45,11461800.76,11461853.18,11461666.41,3235,2707915400.0,0.0,0.0,-49.15,0.0
沪金2512,au2512,2025-09-11 09:30,11461794.2,11461866.29,11461879.4,11461731.94,2477,2074160960.0,0.0,0.0,65.53,0.0
沪金2512,au2512,2025-09-11 09:45,11461866.29,11461682.79,11461899.06,11461666.41,2586,2164402040.0,0.0,0.0,-183.5,0.0
沪金2512,au2512,2025-09-11 10:00,11461679.51,11461640.19,11461699.17,11461597.59,2148,1796364940.0,0.0,0.0,-42.6,0.0
沪金2512,au2512,2025-09-11 10:15,11461643.47,11461676.24,11461728.67,11461591.04,2129,1780924480.0,0.0,0.0,36.05,0.0
沪金2512,au2512,2025-09-11 10:45,11461587.76,11461489.46,11461613.98,11461459.97,3449,2882272060.0,0.0,0.0,-186.78,0.0
沪金2512,au2512,2025-09-11 11:00,11461489.46,11461450.14,11461600.87,11461378.05,4202,3509876560.0,0.0,0.0,-39.32,0.0
沪金2512,au2512,2025-09-11 11:15,11461459.97,11461246.98,11461459.97,11461181.44,5133,4282341060.0,0.0,0.0,-203.16,0.0
沪金2512,au2512,2025-09-11 11:30,11461240.42,11461187.99,11461309.24,11461181.44,2902,2419901300.0,0.0,0.0,-58.99,0.0
沪金2512,au2512,2025-09-11 13:45,11461122.46,11461007.77,11461191.27,11460840.65,8590,7151700360.0,0.0,0.0,-180.22,0.0
沪金2512,au2512,2025-09-11 14:00,11461007.77,11460843.93,11461007.77,11460745.63,6376,5302995940.0,0.0,0.0,-163.84,0.0
沪金2512,au2512,2025-09-11 14:15,11460837.38,11461112.63,11461165.06,11460752.18,5552,4621739960.0,0.0,0.0,268.7,0.0
沪金2512,au2512,2025-09-11 14:30,11461106.07,11461148.67,11461181.44,11461063.48,4227,3521723500.0,0.0,0.0,36.04,0.0
沪金2512,au2512,2025-09-11 14:45,11461148.67,11461214.21,11461220.76,11461070.03,3588,2989818960.0,0.0,0.0,65.54,0.0
沪金2512,au2512,2025-09-11 15:00,11461210.93,11461073.31,11461283.02,11461053.64,3953,3294395720.0,0.0,0.0,-140.9,0.0
沪金2512,au2512,2025-09-11 21:15,11461027.43,11461096.24,11461217.48,11460824.27,7600,6328274920.0,0.0,0.0,22.93,0.0
沪金2512,au2512,2025-09-11 21:30,11461096.24,11460545.74,11461106.07,11460490.04,12375,10278044100.0,0.01,0.0,-550.5,0.0
沪金2512,au2512,2025-09-11 21:45,11460529.36,11460771.84,11460837.38,11460444.16,8065,6695237200.0,0.0,0.0,226.1,0.0
沪金2512,au2512,2025-09-11 22:00,11460768.56,11460830.82,11460955.34,11460693.2,4660,3874754640.0,0.0,0.0,58.98,0.0
沪金2512,au2512,2025-09-11 22:15,11460830.82,11460938.96,11460958.62,11460647.32,4983,4142645900.0,0.0,0.0,108.14,0.0
沪金2512,au2512,2025-09-11 22:30,11460942.23,11460981.56,11461086.41,11460932.4,3534,2941945840.0,0.0,0.0,42.6,0.0
沪金2512,au2512,2025-09-11 22:45,11460984.83,11460745.63,11461027.43,11460729.24,3021,2512716100.0,0.0,0.0,-235.93,0.0
沪金2512,au2512,2025-09-11 23:00,11460742.35,11460853.76,11460876.7,11460725.96,2428,2018099420.0,0.0,0.0,108.13,0.0
沪金2512,au2512,2025-09-11 23:15,11460863.59,11461001.22,11461011.05,11460863.59,1774,1476199660.0,0.0,0.0,147.46,0.0
沪金2512,au2512,2025-09-11 23:30,11461004.49,11461007.77,11461092.97,11460994.66,2122,1766825780.0,0.0,0.0,6.55,0.0
沪金2512,au2512,2025-09-11 23:45,11461011.05,11460997.94,11461066.75,11460958.62,1299,1081314340.0,0.0,0.0,-9.83,0.0
沪金2512,au2512,2025-09-12 00:00,11460997.94,11460968.45,11460997.94,11460899.64,1095,911139520.0,0.0,0.0,-29.49,0.0
沪金2512,au2512,2025-09-12 00:15,11460968.45,11461135.56,11461197.82,11460968.45,2512,2092481180.0,0.0,0.0,167.11,0.0
沪金2512,au2512,2025-09-12 00:30,11461138.84,11461073.31,11461174.89,11461024.15,1414,1177764520.0,0.0,0.0,-62.25,0.0
沪金2512,au2512,2025-09-12 00:45,11461079.86,11461014.32,11461115.9,11460968.45,1037,863550120.0,0.0,0.0,-58.99,0.0
沪金2512,au2512,2025-09-12 01:00,11461007.77,11461027.43,11461050.37,11460952.06,640,532768740.0,0.0,0.0,13.11,0.0
沪金2512,au2512,2025-09-12 01:15,11461027.43,11460955.34,11461037.26,11460916.02,826,687391240.0,0.0,0.0,-72.09,0.0
沪金2512,au2512,2025-09-12 01:30,11460945.51,11461011.05,11461050.37,11460942.23,574,477795280.0,0.0,0.0,55.71,0.0
沪金2512,au2512,2025-09-12 01:45,11461027.43,11460994.66,11461056.92,11460975.0,516,429577580.0,0.0,0.0,-16.39,0.0
沪金2512,au2512,2025-09-12 02:00,11460988.11,11460984.83,11461030.71,11460952.06,382,317951860.0,0.0,0.0,-9.83,0.0
沪金2512,au2512,2025-09-12 02:15,11460997.94,11460981.56,11461063.48,11460968.45,318,264745980.0,0.0,0.0,-3.27,0.0
沪金2512,au2512,2025-09-12 02:30,11460991.39,11460896.36,11461001.22,11460883.25,729,606482620.0,0.0,0.0,-85.2,0.0
沪金2512,au2512,2025-09-12 09:15,11461066.75,11461348.56,11461374.77,11461014.32,6424,5355263960.0,0.0,0.0,452.2,0.0
沪金2512,au2512,2025-09-12 09:30,11461338.73,11461332.17,11461381.32,11461214.21,2985,2490075020.0,0.0,0.0,-16.39,0.0
沪金2512,au2512,2025-09-12 09:45,11461332.17,11461525.5,11461561.55,11461328.9,4554,3803311100.0,0.0,0.0,193.33,0.0
沪金2512,au2512,2025-09-12 10:00,11461535.33,11461541.89,11461610.7,11461450.14,3934,3287412360.0,0.0,0.0,16.39,0.0
沪金2512,au2512,2025-09-12 10:15,11461538.61,11461574.66,11461672.96,11461469.8,3491,2918081680.0,0.0,0.0,32.77,0.0
沪金2512,au2512,2025-09-12 10:45,11461630.36,11461600.87,11461722.11,11461551.72,3090,2583980800.0,0.0,0.0,26.21,0.0
沪金2512,au2512,2025-09-12 11:00,11461597.59,11461633.64,11461699.17,11461466.52,3030,2533458500.0,0.0,0.0,32.77,0.0
沪金2512,au2512,2025-09-12 11:15,11461633.64,11461682.79,11461705.73,11461581.21,2832,2368538620.0,0.0,0.0,49.15,0.0
沪金2512,au2512,2025-09-12 11:30,11461686.07,11461751.6,11461800.76,11461650.02,3083,2580111920.0,0.0,0.0,68.81,0.0
沪金2512,au2512,2025-09-12 13:45,11461836.8,11461843.35,11461879.4,11461725.39,3969,3323190840.0,0.0,0.0,91.75,0.0
沪金2512,au2512,2025-09-12 14:00,11461843.35,11461767.99,11461843.35,11461699.17,2345,1962905840.0,0.0,0.0,-75.36,0.0
沪金2512,au2512,2025-09-12 14:15,11461758.16,11461735.22,11461774.54,11461640.19,1950,1631645760.0,0.0,0.0,-32.77,0.0
沪金2512,au2512,2025-09-12 14:30,11461738.5,11461672.96,11461764.71,11461610.7,2074,1735106180.0,0.0,0.0,-62.26,0.0
沪金2512,au2512,2025-09-12 14:45,11461666.41,11461630.36,11461751.6,11461607.42,1923,1608701660.0,0.0,0.0,-42.6,0.0
沪金2512,au2512,2025-09-12 15:00,11461630.36,11461705.73,11461731.94,11461564.83,2422,2025521000.0,0.0,0.0,75.37,0.0
沪金2512,au2512,2025-09-12 21:15,11461610.7,11461777.82,11461813.86,11461476.35,6911,5780078700.0,0.0,0.0,72.09,0.0
沪金2512,au2512,2025-09-12 21:30,11461787.65,11461728.67,11461810.59,11461718.84,2683,2245870240.0,0.0,0.0,-49.15,0.0
沪金2512,au2512,2025-09-12 21:45,11461705.73,11461787.65,11461833.52,11461646.75,4498,3764622460.0,0.0,0.0,58.98,0.0
沪金2512,au2512,2025-09-12 22:00,11461784.37,11461738.5,11461823.69,11461623.81,3289,2752574280.0,0.0,0.0,-49.15,0.0
沪金2512,au2512,2025-09-12 22:15,11461748.33,11461774.54,11461836.8,11461715.56,3296,2759132540.0,0.0,0.0,36.04,0.0
沪金2512,au2512,2025-09-12 22:30,11461777.82,11461830.25,11461889.23,11461761.43,2505,2097826240.0,0.0,0.0,55.71,0.0
沪金2512,au2512,2025-09-12 22:45,11461830.25,11461738.5,11461853.18,11461672.96,2486,2080636980.0,0.0,0.0,-91.75,0.0
沪金2512,au2512,2025-09-12 23:00,11461735.22,11461663.13,11461735.22,11461630.36,1856,1552656380.0,0.0,0.0,-75.37,0.0
沪金2512,au2512,2025-09-12 23:15,11461663.13,11461558.27,11461672.96,11461440.31,3160,2641327180.0,0.0,0.0,-104.86,0.0
沪金2512,au2512,2025-09-12 23:30,11461551.72,11461600.87,11461627.08,11461528.78,1818,1519712820.0,0.0,0.0,42.6,0.0
沪金2512,au2512,2025-09-12 23:45,11461600.87,11461689.34,11461709.0,11461591.04,1806,1510634960.0,0.0,0.0,88.47,0.0
