date,code,open,high,low,close,volume,amount,pctChg
2022-02-25,sh.000300,4646.0522,4646.6724,4488.4763,4573.4247,69291230600,1335036555688.0000,-1.672900
2022-03-04,sh.000300,4563.7427,4623.4312,4481.4927,4496.4301,63739720600,1216766622179.0000,-1.683500
2022-03-11,sh.000300,4462.5174,4462.5174,4068.1930,4306.5217,82196018700,1559729632522.0000,-4.223500
2022-03-18,sh.000300,4248.1526,4302.7426,3942.8610,4265.9017,85759956600,1647394683477.6000,-0.943200
2022-03-25,sh.000300,4280.1397,4287.8166,4173.9300,4174.5742,58823422600,1140426473513.8000,-2.140900
2022-04-01,sh.000300,4128.8379,4290.6710,4091.2978,4276.1580,62489425500,1165438096398.2000,2.433400
2022-04-08,sh.000300,4258.8325,4278.1127,4175.5287,4230.7669,43678634100,699768880161.3000,-1.061500
2022-04-15,sh.000300,4203.7902,4217.0612,4075.7960,4188.7472,66713382300,1211559937104.2000,-0.993200
2022-04-22,sh.000300,4152.9306,4186.9389,3953.7217,4013.2498,59993937800,1071360989408.6000,-4.189700
2022-04-29,sh.000300,3933.4459,4017.4281,3757.0859,4016.2410,83119112200,1419356849320.2000,0.074500
2022-05-06,sh.000300,3995.3533,4039.7000,3902.0510,3908.8150,27717626700,505363404710.3000,-2.674800
2022-05-13,sh.000300,3883.9514,4033.3026,3808.5699,3988.6002,61833029100,1117867828931.1000,2.041200
2022-05-20,sh.000300,4014.9955,4077.6016,3933.7452,4077.5998,59352357400,1087451886868.6000,2.231300
2022-05-27,sh.000300,4080.9694,4080.9694,3938.2389,4001.2988,62279918700,1086326569651.2000,-1.871200
2022-06-02,sh.000300,4020.8584,4096.1971,4003.3768,4089.5682,47531227100,926988586121.0000,2.206000
2022-06-10,sh.000300,4090.5286,4241.3541,4063.9057,4238.9936,82148331700,1538553846948.3000,3.653800
2022-06-17,sh.000300,4194.4574,4348.4226,4102.9290,4309.0444,93963163000,1815682687475.8000,1.652500
2022-06-24,sh.000300,4322.8324,4400.6852,4260.9002,4394.7723,82875441000,1658588408976.5000,1.989500
2022-07-01,sh.000300,4414.3321,4514.9968,4407.3519,4466.7179,84086474100,1811881061650.6000,1.637100
2022-07-08,sh.000300,4447.2159,4530.3245,4391.1938,4428.7810,70696494600,1695697320787.5000,-0.849300
2022-07-15,sh.000300,4406.1476,4406.1476,4248.5273,4248.5273,69121497400,1494706144393.9000,-4.070100
2022-07-22,sh.000300,4262.1539,4303.3668,4207.3135,4238.2341,54189403400,1187998222124.3000,-0.242300
2022-07-29,sh.000300,4233.9277,4267.9181,4160.8735,4170.1019,47007609400,1077053197973.5000,-1.607600
2022-08-05,sh.000300,4160.6478,4196.5743,4058.1792,4156.9111,55874322600,1265059275560.1000,-0.316300
2022-08-12,sh.000300,4142.1111,4202.4663,4092.5455,4191.1520,48810428200,1144590926446.9000,0.823700
2022-08-19,sh.000300,4180.0006,4222.7866,4151.0738,4151.0738,53112492100,1227012330311.3000,-0.956300
2022-08-26,sh.000300,4135.1623,4187.3875,4058.7454,4107.5455,54498714900,1229361582125.4000,-1.048600
2022-09-02,sh.000300,4063.8825,4112.8485,4004.9110,4023.6131,50428220800,1084076611995.7000,-2.043400
2022-09-09,sh.000300,4010.4052,4099.0081,3982.7395,4093.7874,53426459600,1060519282044.1000,1.744100
2022-09-16,sh.000300,4112.0123,4128.1113,3932.6826,3932.6826,46372826900,899625360073.3000,-3.935300
2022-09-23,sh.000300,3928.4239,3957.5538,3829.6913,3856.0212,44429148100,865800578611.4000,-1.949300
2022-09-30,sh.000300,3829.5958,3893.3186,3801.2798,3804.8853,44419251200,881628179176.3000,-1.326100
2022-10-14,sh.000300,3806.5596,3863.2265,3661.5255,3842.4698,50994274700,1027287824763.0000,0.987800
2022-10-21,sh.000300,3822.2428,3870.2155,3724.6900,3742.8929,46315470300,978249555002.0000,-2.591500
2022-10-28,sh.000300,3727.9150,3762.1580,3533.4993,3541.3295,59908313100,1224497080956.6000,-5.385200
2022-11-04,sh.000300,3504.5070,3782.8823,3495.9509,3767.1746,68964625600,1369837771740.0000,6.377400
2022-11-11,sh.000300,3754.5227,3828.9004,3665.0585,3788.4387,61147223500,1144203189748.1000,0.564500
2022-11-18,sh.000300,3818.1447,3877.6781,3775.4988,3801.5686,66281107100,1291466529441.5000,0.346600
2022-11-25,sh.000300,3769.6270,3809.8582,3733.9954,3775.7764,62888436900,945201765527.5000,-0.678500
2022-12-02,sh.000300,3701.9020,3944.5645,3672.1306,3870.9478,75078947500,1243350728308.9000,2.520600
2022-12-09,sh.000300,3907.6375,4003.3178,3900.6742,3998.2442,76883184000,1293894252332.9000,3.288500
2022-12-16,sh.000300,3976.1722,3983.4332,3926.4997,3954.2270,50750076600,957285441375.9000,-1.100900
2022-12-23,sh.000300,3952.7707,3966.5679,3805.9487,3828.2188,40383843300,762827591452.7000,-3.186700
2022-12-30,sh.000300,3830.5682,3891.8497,3827.5186,3871.6338,39311380500,758702582902.5000,1.134100
2023-01-06,sh.000300,3864.8356,4000.4143,3831.2450,3980.8888,45316805100,898594791513.2000,2.821900
2023-01-13,sh.000300,3998.5278,4074.3772,3990.7073,4074.3772,50522797800,1046944121264.4000,2.348400
2023-01-20,sh.000300,4077.8793,4189.8310,4076.6394,4181.5267,54923734700,1110557542587.7000,2.629800
2023-02-03,sh.000300,4267.6248,4268.1522,4103.1654,4141.6319,68103181000,1334524793308.9000,-0.954100
2023-02-10,sh.000300,4103.8307,4130.8565,4064.7489,4106.3097,48534558200,987545142795.4000,-0.852900
2023-02-17,sh.000300,4098.8795,4167.9003,4032.9285,4034.5070,62851014900,1183814518814.0000,-1.748600
2023-02-24,sh.000300,4039.9623,4151.7994,4035.4762,4061.0457,61641528000,1109787369672.2000,0.657800
2023-03-03,sh.000300,4040.4571,4137.2525,4026.4476,4130.5513,66867639300,1105002305138.4000,1.711500
2023-03-10,sh.000300,4131.1525,4132.8367,3966.4280,3967.1352,71721540600,1167256457990.0000,-3.956300
2023-03-17,sh.000300,3962.6426,4018.7495,3936.4758,3958.8194,76608101300,1293996761532.0000,-0.209600
2023-03-24,sh.000300,3962.6625,4039.0895,3935.0161,4027.0457,81791437000,1428838128169.0000,1.723400
2023-03-31,sh.000300,4023.3028,4063.5675,3983.8958,4050.9257,72286448900,1387946942425.0000,0.593000
2023-04-07,sh.000300,4059.6227,4131.3126,4059.0607,4123.2799,65865105600,1392888357043.0000,1.786100
2023-04-14,sh.000300,4132.0096,4132.2952,4059.5744,4091.9988,77945959000,1596933257802.0000,-0.758600
2023-04-21,sh.000300,4090.0719,4169.6678,4031.9123,4032.5672,86502092900,1665620860747.0000,-1.452400
2023-04-28,sh.000300,4031.3030,4033.6367,3925.4360,4029.0858,83869331500,1615289342358.2000,-0.086300
2023-05-05,sh.000300,4013.4713,4047.6015,3998.3920,4016.8774,43420977000,653186995986.0000,-0.303000
2023-05-12,sh.000300,4028.1056,4092.8501,3937.5274,3937.7622,103166818900,1535491921152.1000,-1.969600
2023-05-19,sh.000300,3938.8300,4005.0150,3923.0317,3944.5403,68828524400,1155796631349.3000,0.172100
2023-05-26,sh.000300,3941.0015,3985.4031,3815.5701,3850.9511,58953715600,1008761211033.5000,-2.372600
2023-06-02,sh.000300,3862.0838,3866.7238,3781.4034,3861.8337,65544395500,1184794087835.8000,0.282600
2023-06-09,sh.000300,3860.5557,3867.8452,3777.7752,3836.7026,59382847600,1069531262636.9000,-0.650800
2023-06-16,sh.000300,3827.3253,3968.0128,3813.8577,3963.3509,63076926200,1273169740704.8000,3.301000
2023-06-21,sh.000300,3957.0327,3957.0327,3864.0323,3864.0323,37577274100,778117855459.0000,-2.505900
2023-06-30,sh.000300,3833.4436,3860.0311,3801.0537,3842.4516,55756234400,1076255823662.0000,-0.558500
2023-07-07,sh.000300,3853.2919,3899.9755,3819.0772,3825.6988,54131772400,1020273378220.0000,-0.436000
2023-07-14,sh.000300,3841.5591,3908.4871,3831.9200,3899.1027,53273125900,1032502199892.9000,1.918700
2023-07-21,sh.000300,3881.6225,3881.6225,3808.8030,3821.9100,44091409800,824504432303.3000,-1.979800
2023-07-28,sh.000300,3803.3492,4000.9190,3798.8048,3992.7376,63683417200,1151152429443.5000,4.469700
2023-08-04,sh.000300,4018.8895,4064.3621,3958.5127,4020.5792,77502320800,1368380143223.7000,0.697300
2023-08-11,sh.000300,4002.9677,4002.9677,3884.2538,3884.2538,54908241000,983289195675.4000,-3.390700
2023-08-18,sh.000300,3840.8872,3865.2840,3782.4967,3784.0038,50764552400,886924241198.2000,-2.580900
2023-08-25,sh.000300,3773.2250,3782.1112,3695.0309,3709.1517,54090546500,909178882422.9000,-1.978100
2023-09-01,sh.000300,3911.5485,3911.5485,3740.5279,3791.4912,70442887700,1189706231485.1000,2.219900
2023-09-08,sh.000300,3812.9873,3854.2605,3724.9870,3739.9927,50662199600,878997536017.1000,-1.358300
2023-09-15,sh.000300,3740.5846,3788.3219,3699.3806,3708.7766,47610205900,797204430989.3000,-0.834700
2023-09-22,sh.000300,3698.9344,3740.4183,3664.7661,3738.9327,43863715900,737123939014.8000,0.813100
2023-09-28,sh.000300,3738.0622,3738.0622,3685.3001,3689.5172,34749193300,611893121747.0000,-1.321600
2023-10-13,sh.000300,3678.9290,3711.4985,3641.9966,3663.4104,51605458700,892429416620.0000,-0.707600
2023-10-20,sh.000300,3664.0390,3664.0390,3501.7250,3510.5889,48740031000,824362634601.3000,-4.171600
2023-10-27,sh.000300,3500.1990,3576.5861,3450.6456,3562.3851,56548723200,942666266403.0000,1.475400
2023-11-03,sh.000300,3554.1055,3606.4126,3553.7406,3584.1364,54214497500,937565597487.0000,0.610600
2023-11-10,sh.000300,3608.3187,3635.7897,3576.1011,3586.4893,58784437500,993773831694.3000,0.065600
2023-11-17,sh.000300,3593.9109,3620.6007,3547.0287,3568.0685,47730501200,805939679415.2000,-0.513600
2023-11-24,sh.000300,3569.7314,3615.0569,3529.9390,3538.0087,45427771000,751014746209.3000,-0.842500
2023-12-01,sh.000300,3534.4445,3534.4445,3452.1728,3482.8813,49716127600,789532712996.7000,-1.558100
2023-12-08,sh.000300,3481.0449,3488.1330,3369.7675,3399.4618,53066965400,865632244888.3000,-2.395100
2023-12-15,sh.000300,3378.0517,3427.5456,3339.5190,3341.5517,52194454700,867349869686.9000,-1.703500
2023-12-22,sh.000300,3329.1910,3359.0601,3283.9883,3337.2281,47451414300,757344640506.0000,-0.129400
2023-12-29,sh.000300,3330.3333,3432.5412,3309.6731,3431.1099,50667333900,823882063159.9000,2.813200
2024-01-05,sh.000300,3426.2684,3426.2684,3313.5542,3329.1114,45491616400,696959043737.9000,-2.972800
2024-01-12,sh.000300,3322.6051,3333.5160,3266.7911,3284.1667,52660260600,840330173604.1000,-1.350100
2024-01-19,sh.000300,3270.1029,3306.9217,3171.6329,3269.7763,60430849900,941545039021.0000,-0.438200
2024-01-26,sh.000300,3262.4685,3351.9692,3188.1259,3333.8213,80258720100,1142003556548.3000,1.958700
2024-02-02,sh.000300,3335.3936,3351.3715,3108.3515,3179.6276,80023249500,1097934508215.7000,-4.625100
2024-02-08,sh.000300,3164.2500,3367.2101,3111.5184,3364.9297,81238158000,1132992592239.3000,5.827800
2024-02-23,sh.000300,3393.1916,3507.5592,3364.1418,3489.7416,79877580000,1235981157688.1000,3.709200
2024-03-01,sh.000300,3485.5427,3544.3595,3437.4422,3537.8038,79926822700,1382288468734.9000,1.377200
2024-03-08,sh.000300,3538.3660,3577.3883,3511.5770,3544.9099,74664678900,1323128661275.9000,0.200900
2024-03-15,sh.000300,3545.9427,3605.6976,3533.6798,3569.9930,75275774100,1401109548572.9000,0.707600
2024-03-22,sh.000300,3577.0564,3610.7389,3522.8404,3545.0023,70545092500,1260633816562.4000,-0.700000
2024-03-29,sh.000300,3536.7136,3564.9604,3489.3861,3537.4843,66383002900,1111162908336.3000,-0.212100
2024-04-03,sh.000300,3551.5815,3600.9193,3551.5815,3567.8031,43964186400,686067685968.1000,0.857100
2024-04-12,sh.000300,3553.5554,3567.8200,3470.0611,3475.8389,66922101000,1047757232476.6000,-2.577600
2024-04-19,sh.000300,3473.5047,3602.7902,3473.5047,3541.6619,85441632300,1253335716946.2000,1.893700
2024-04-26,sh.000300,3536.1844,3588.4003,3495.6494,3584.2686,72783625200,1130638019326.3000,1.203000
2024-04-30,sh.000300,3584.5427,3645.8229,3578.7597,3604.3943,41401828000,645383870595.4000,0.561500
2024-05-10,sh.000300,3654.0485,3674.6088,3628.6984,3666.2771,80016718200,1246987770478.3000,1.716900
2024-05-17,sh.000300,3646.3491,3677.9696,3624.0020,3677.9696,73339762900,1143831461378.0000,0.318900
2024-05-24,sh.000300,3682.0615,3703.0287,3599.6678,3601.4754,73456647800,1116935851089.8000,-2.079800
2024-05-31,sh.000300,3606.6450,3638.9703,3579.9247,3579.9247,60577621700,943375073774.8000,-0.598400
2024-06-07,sh.000300,3577.3798,3625.0109,3552.0853,3574.1143,64550299600,1040953096020.1000,-0.162300
2024-06-14,sh.000300,3555.8186,3565.3113,3503.5233,3541.5331,55209843900,918566093139.4000,-0.911600
2024-06-21,sh.000300,3521.4365,3551.7085,3473.8283,3495.6198,58855208400,995160786420.0000,-1.296400
2024-06-28,sh.000300,3473.6392,3505.7752,3440.6464,3461.6570,59266441700,937443313386.2000,-0.971600
2024-07-05,sh.000300,3458.2636,3488.3189,3399.6693,3431.0605,56837656700,878052060532.1000,-0.883900
2024-07-12,sh.000300,3420.8033,3479.0958,3384.8086,3472.4014,65112817200,1033364932834.4000,1.204900
2024-07-19,sh.000300,3462.6113,3545.3383,3460.7915,3539.0156,62719433600,1038720902817.0000,1.918400
2024-07-26,sh.000300,3538.4012,3540.1874,3383.7991,3409.2931,64327806000,983184174671.9000,-3.665500
2024-08-02,sh.000300,3404.3663,3448.3361,3352.8043,3384.3919,63963784600,976098270595.0000,-0.730400
2024-08-09,sh.000300,3362.1117,3409.0314,3318.6251,3331.6274,54124449300,842770028521.9000,-1.559100
2024-08-16,sh.000300,3327.5561,3356.9071,3297.9711,3345.6340,44445632200,646120658582.2000,0.420400
2024-08-23,sh.000300,3344.2614,3375.9621,3305.2453,3327.1905,48708647000,691721927052.5000,-0.551300
2024-08-30,sh.000300,3330.7184,3351.6254,3269.5288,3321.4323,60189335500,847525025390.5000,-0.173100
2024-09-06,sh.000300,3307.5432,3307.7627,3231.0685,3231.3457,56085200800,745729292759.9000,-2.712300
2024-09-13,sh.000300,3214.7996,3222.9278,3159.2470,3159.2470,48965059100,695476523761.8000,-2.231200
2024-09-20,sh.000300,3158.8179,3213.8378,3145.7908,3201.0497,32822618400,469222312638.5000,1.323200
2024-09-27,sh.000300,3200.8678,3708.4951,3198.0248,3703.6849,104960311100,1649294679174.5000,15.702200
2024-09-30,sh.000300,3846.6515,4038.6968,3796.5045,4017.8545,51021770700,862528807419.2000,8.482600
2024-10-11,sh.000300,4450.3675,4450.3675,3847.1228,3887.1670,174128679300,3362369984131.7000,-3.252700
2024-10-18,sh.000300,3915.2186,3998.2140,3765.1615,3925.2340,129420450200,2335633066894.0000,0.979300
2024-10-25,sh.000300,3946.9016,4012.1795,3896.1650,3956.4210,114591192600,2264830514950.6000,0.794500
2024-11-01,sh.000300,3953.1063,3991.3091,3859.1079,3890.0203,126151422400,2197092555949.3000,-1.678300
2024-11-08,sh.000300,3897.7144,4200.9080,3891.2109,4104.0470,155569659100,2947737033423.9000,5.501900
2024-11-15,sh.000300,4066.9336,4181.7096,3968.8308,3968.8308,130540865900,2736958011193.3000,-3.294700
2024-11-22,sh.000300,3982.1036,4034.0596,3865.6989,3865.6989,111673551900,1944398560897.1000,-2.598500
2024-11-29,sh.000300,3875.6126,3962.7002,3812.3179,3916.5832,85250549400,1595737272629.8000,1.316300
2024-12-06,sh.000300,3909.7029,3995.1168,3902.1697,3973.1405,88500491400,1617394737194.6000,1.444000
2024-12-13,sh.000300,3970.6628,4098.3804,3931.7392,3933.1808,101865145500,1861364705080.7000,-1.005700
2024-12-20,sh.000300,3930.7807,3958.6336,3899.7479,3927.7441,81325619800,1564396716983.4000,-0.138200
2024-12-27,sh.000300,3928.1493,4007.7626,3928.1493,3981.0307,82364665000,1614524448897.7000,1.356700
2025-01-03,sh.000300,3976.7004,4005.7780,3767.6653,3775.1648,74178228200,1363539171797.4000,-5.171200
2025-01-10,sh.000300,3775.9902,3810.7355,3731.1887,3732.4806,73388659000,1357465273780.4000,-1.130700
2025-01-17,sh.000300,3704.4442,3842.9470,3704.1073,3812.3429,71971420800,1443346149156.9000,2.139700
2025-01-24,sh.000300,3835.3042,3864.2585,3783.1438,3832.8637,74759601800,1517666884936.4000,0.538300
2025-01-27,sh.000300,3836.9578,3851.9969,3817.0802,3817.0802,14667077200,282940127540.6000,-0.411800
2025-02-07,sh.000300,3844.6998,3919.3499,3785.1620,3892.7028,54631419100,1205289730204.8000,1.981200
2025-02-14,sh.000300,3898.1023,3942.0356,3867.3538,3939.0085,86516881500,1815112685449.1000,1.189600
2025-02-21,sh.000300,3954.4147,3981.0480,3901.8675,3978.4440,99713843000,2025414101006.3000,1.001200
2025-02-28,sh.000300,3972.4831,3995.9456,3886.3994,3890.0487,99097380900,2068109230815.2000,-2.221900
2025-03-07,sh.000300,3899.6962,3967.0743,3855.7254,3944.0143,84682017400,1682703594249.4000,1.387300
2025-03-14,sh.000300,3945.5795,4014.1586,3889.4298,4006.5567,82692727000,1635751099348.1000,1.585800
2025-03-21,sh.000300,4020.6402,4025.2990,3904.7674,3914.6956,74649079900,1467088328519.4000,-2.292800
2025-03-28,sh.000300,3916.1136,3952.9852,3903.6520,3915.1662,67702421200,1171793726148.0000,0.012000
2025-04-03,sh.000300,3905.9815,3928.4482,3843.4177,3861.5034,56282176100,976474188130.0000,-1.370600
2025-04-11,sh.000300,3675.2017,3762.3653,3514.1165,3750.5167,125109352400,2154401651631.8000,-2.874200
2025-04-18,sh.000300,3772.0407,3782.0443,3721.6025,3772.5230,68014696000,1165008720346.8000,0.586800
2025-04-25,sh.000300,3768.1421,3807.9536,3763.1383,3786.9937,62078655000,1091421866292.2000,0.383600
2025-04-30,sh.000300,3786.3867,3792.0082,3768.0311,3770.5705,38034144300,652918525103.3000,-0.433700
2025-05-09,sh.000300,3794.3757,3867.3313,3782.7770,3846.1566,56404211700,1017633046470.2000,2.004600
2025-05-16,sh.000300,3866.5305,3960.5228,3859.0346,3889.0854,72917363200,1333475179971.0000,1.116100
2025-05-23,sh.000300,3882.5677,3931.5514,3866.5695,3882.2741,54119446200,1034019401076.2000,-0.175100
2025-05-30,sh.000300,3875.7891,3884.5370,3829.2542,3840.2323,51734877200,958689281989.6000,-1.082900
2025-06-06,sh.000300,3833.4584,3889.4557,3832.7202,3873.9841,48207311800,872302961862.3000,0.878900
2025-06-13,sh.000300,3877.7977,3911.6107,3850.4663,3864.1822,73082315700,1352300852303.6000,-0.253000
2025-06-20,sh.000300,3853.6193,3881.3460,3834.9512,3846.6443,63564466000,1146177663755.4000,-0.453900
2025-06-27,sh.000300,3831.1703,3969.2626,3827.0829,3921.7578,84454492700,1560009268396.3000,1.952700
2025-07-04,sh.000300,3920.3149,4013.8478,3911.6044,3982.2034,71939379900,1331652182511.3000,1.541300
2025-07-11,sh.000300,3977.2881,4065.9419,3956.5663,4014.8070,93266364100,1614213122169.1000,0.818700
2025-07-18,sh.000300,4021.2135,4064.6378,3993.9209,4058.5486,89744751800,1655358625615.0000,1.089500
2025-07-25,sh.000300,4069.7685,4155.6783,4063.4427,4127.1634,137459897000,2216589036132.8000,1.690600
2025-08-01,sh.000300,4128.1993,4185.2064,4040.4620,4054.9286,116672997500,2132553388517.3000,-1.750200
2025-08-08,sh.000300,4037.9378,4129.7382,4037.9378,4104.9669,88961715900,1577201763141.2000,1.234000
2025-08-15,sh.000300,4110.2939,4220.3109,4103.6050,4202.3533,106409769900,2210313511153.1000,2.372400
2025-08-22,sh.000300,4218.2471,4378.3881,4190.5559,4377.9977,134824455700,2962173720967.3000,4.179700
2025-08-29,sh.000300,4416.2924,4516.8395,4364.1710,4496.7591,161061878200,3807348566054.7000,2.712700
2025-09-05,sh.000300,4516.8787,4548.8937,4327.5068,4460.3249,143617975700,3641366270744.7000,-0.810200
